hts_8digit,hts_10digit,chapter_99_code,duty_rate,list_name,effective_start,effective_end,source_doc
11081200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
11081300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
11081400,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
11081900,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
11082000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
11090010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
11090090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12011000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12019000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12023040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12024210,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12024215,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12040000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12051000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12059000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12060000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12074000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12075000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12076000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12077000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12079100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12079903,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12081000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12089000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12091000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12092100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12092500,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12092910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12092991,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12093000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099120,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099140,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099150,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099160,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099180,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12099941,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12101000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12112010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12112015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12113000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12114000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12115000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12116000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12119020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12119040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12119089,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12119093,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12122100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12122900,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12129200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12129920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12129930,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12129992,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12130000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12141000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
12149000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14011000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14019020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14019040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14042000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14049010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14049030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14049040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
14049090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15041020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15041040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15042020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15042040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15042060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15050010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15050090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
15060000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16023200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16030010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16030090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041120,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041140,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041220,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041240,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041260,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041310,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041320,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041330,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041340,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041390,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041410,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041422,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041430,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041440,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041450,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041470,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041480,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041500,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041620,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041640,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041660,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041710,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041740,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041750,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041760,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041780,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041810,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041890,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041922,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041925,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041932,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041941,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041951,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041961,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16041982,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042005,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042015,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042050,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16042060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16043100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16043230,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16043240,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16051005,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16051020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16051040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16051060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16052105,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16052110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16052905,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16052910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16053005,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16053010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16054005,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16054010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055105,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055140,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055150,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055205,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055260,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055305,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055360,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055405,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055460,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055505,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055560,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055605,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055610,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055615,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055620,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055630,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055660,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055705,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055760,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055805,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055855,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055905,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16055960,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16056100,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16056200,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16056300,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
16056900,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
17019910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
17019950,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
17029090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
17049035,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
17049090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
19019091,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
19021920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
19021940,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
19022000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
19023000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
19059010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20011000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019034,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019035,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019038,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019042,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019048,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019050,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20019060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20021000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20029040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20029080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20031001,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20039010,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20039080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20041080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20049080,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20049085,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20052000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20054000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20055120,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20055140,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20055900,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20056000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20057025,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20057060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20057070,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20057075,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20057097,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20058000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059160,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059197,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059910,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059920,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059930,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059941,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059950,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059955,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059980,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059985,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20059997,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20060020,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20060030,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20060040,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20060050,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20060060,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20060070,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20060090,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20071000,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
20079110,,9903.88.03,0.25,list_3,2018-09-24,,USITC Chapter 99 currentRelease 951d37a5f944
