id,hts_8digit,material_type,chapter_99_claim,chapter_99_disclaim,duty_rate,country_code,article_type,effective_start,effective_end,source_doc,source_doc_id,created_at,created_by
135,73079910,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528186,populate_tariff_tables.py v13.0
136,73079910,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528186,populate_tariff_tables.py v13.0
137,73079930,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528187,populate_tariff_tables.py v13.0
138,73079930,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528187,populate_tariff_tables.py v13.0
139,73079950,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528187,populate_tariff_tables.py v13.0
140,73079950,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528188,populate_tariff_tables.py v13.0
141,73081000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528188,populate_tariff_tables.py v13.0
142,73081000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528188,populate_tariff_tables.py v13.0
143,73082000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528189,populate_tariff_tables.py v13.0
144,73082000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528189,populate_tariff_tables.py v13.0
145,73083010,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528190,populate_tariff_tables.py v13.0
146,73083010,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528190,populate_tariff_tables.py v13.0
147,73083050,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528190,populate_tariff_tables.py v13.0
148,73083050,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528191,populate_tariff_tables.py v13.0
149,73084000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528191,populate_tariff_tables.py v13.0
150,73084000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528191,populate_tariff_tables.py v13.0
151,73089030,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528192,populate_tariff_tables.py v13.0
152,73089030,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528192,populate_tariff_tables.py v13.0
153,73089060,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528193,populate_tariff_tables.py v13.0
154,73089060,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528193,populate_tariff_tables.py v13.0
155,73089070,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528193,populate_tariff_tables.py v13.0
156,73089070,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528194,populate_tariff_tables.py v13.0
157,73089095,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528194,populate_tariff_tables.py v13.0
158,73089095,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528194,populate_tariff_tables.py v13.0
159,73090000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528195,populate_tariff_tables.py v13.0
160,73090000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528195,populate_tariff_tables.py v13.0
161,73101000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528195,populate_tariff_tables.py v13.0
162,73101000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528196,populate_tariff_tables.py v13.0
163,73102100,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528196,populate_tariff_tables.py v13.0
164,73102100,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528197,populate_tariff_tables.py v13.0
165,73102900,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528197,populate_tariff_tables.py v13.0
166,73102900,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528197,populate_tariff_tables.py v13.0
167,73110000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528198,populate_tariff_tables.py v13.0
168,73110000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528198,populate_tariff_tables.py v13.0
169,73121005,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528199,populate_tariff_tables.py v13.0
170,73121005,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528199,populate_tariff_tables.py v13.0
171,73121010,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528199,populate_tariff_tables.py v13.0
172,73121010,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528200,populate_tariff_tables.py v13.0
173,73121020,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528200,populate_tariff_tables.py v13.0
174,73121020,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528201,populate_tariff_tables.py v13.0
175,73121030,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528201,populate_tariff_tables.py v13.0
176,73121030,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528202,populate_tariff_tables.py v13.0
177,73121050,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528202,populate_tariff_tables.py v13.0
178,73121050,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528202,populate_tariff_tables.py v13.0
179,73121060,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528203,populate_tariff_tables.py v13.0
180,73121060,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528203,populate_tariff_tables.py v13.0
181,73121070,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528204,populate_tariff_tables.py v13.0
182,73121070,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528204,populate_tariff_tables.py v13.0
183,73121080,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528205,populate_tariff_tables.py v13.0
184,73121080,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528205,populate_tariff_tables.py v13.0
185,73121090,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528205,populate_tariff_tables.py v13.0
186,73121090,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528206,populate_tariff_tables.py v13.0
187,73129000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528207,populate_tariff_tables.py v13.0
188,73129000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528207,populate_tariff_tables.py v13.0
189,73130000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528208,populate_tariff_tables.py v13.0
190,73130000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528208,populate_tariff_tables.py v13.0
191,73141210,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528208,populate_tariff_tables.py v13.0
192,73141210,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528209,populate_tariff_tables.py v13.0
193,73141220,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528209,populate_tariff_tables.py v13.0
194,73141220,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528210,populate_tariff_tables.py v13.0
195,73141230,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528210,populate_tariff_tables.py v13.0
196,73141230,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528211,populate_tariff_tables.py v13.0
197,73141260,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528211,populate_tariff_tables.py v13.0
198,73141260,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528212,populate_tariff_tables.py v13.0
199,73141290,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528212,populate_tariff_tables.py v13.0
200,73141290,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528212,populate_tariff_tables.py v13.0
201,73141410,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528213,populate_tariff_tables.py v13.0
202,73141410,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528213,populate_tariff_tables.py v13.0
203,73141420,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528214,populate_tariff_tables.py v13.0
204,73141420,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528214,populate_tariff_tables.py v13.0
205,73141430,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528215,populate_tariff_tables.py v13.0
206,73141430,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528215,populate_tariff_tables.py v13.0
207,73141460,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528216,populate_tariff_tables.py v13.0
208,73141460,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528216,populate_tariff_tables.py v13.0
209,73141490,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528216,populate_tariff_tables.py v13.0
210,73141490,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528217,populate_tariff_tables.py v13.0
211,73141901,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528217,populate_tariff_tables.py v13.0
212,73141901,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528218,populate_tariff_tables.py v13.0
213,73142000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528218,populate_tariff_tables.py v13.0
214,73142000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528218,populate_tariff_tables.py v13.0
215,73143110,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528219,populate_tariff_tables.py v13.0
216,73143110,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528220,populate_tariff_tables.py v13.0
217,73143150,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528220,populate_tariff_tables.py v13.0
218,73143150,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528220,populate_tariff_tables.py v13.0
219,73143900,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528221,populate_tariff_tables.py v13.0
220,73143900,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528221,populate_tariff_tables.py v13.0
221,73144100,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528222,populate_tariff_tables.py v13.0
222,73144100,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528222,populate_tariff_tables.py v13.0
223,73144200,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528223,populate_tariff_tables.py v13.0
224,73144200,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528223,populate_tariff_tables.py v13.0
225,73144930,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528223,populate_tariff_tables.py v13.0
226,73144930,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528224,populate_tariff_tables.py v13.0
227,73144960,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528224,populate_tariff_tables.py v13.0
228,73144960,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528225,populate_tariff_tables.py v13.0
229,73145000,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528225,populate_tariff_tables.py v13.0
230,73145000,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528226,populate_tariff_tables.py v13.0
231,73151100,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528226,populate_tariff_tables.py v13.0
232,73151100,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528227,populate_tariff_tables.py v13.0
233,73151200,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528227,populate_tariff_tables.py v13.0
234,73151200,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528228,populate_tariff_tables.py v13.0
235,73151900,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528228,populate_tariff_tables.py v13.0
236,73151900,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528229,populate_tariff_tables.py v13.0
237,73152010,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528229,populate_tariff_tables.py v13.0
238,73152010,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528230,populate_tariff_tables.py v13.0
239,73152050,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528231,populate_tariff_tables.py v13.0
240,73152050,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528231,populate_tariff_tables.py v13.0
241,73158100,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528231,populate_tariff_tables.py v13.0
242,73158100,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528232,populate_tariff_tables.py v13.0
243,73158210,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528232,populate_tariff_tables.py v13.0
244,73158210,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528233,populate_tariff_tables.py v13.0
245,73158230,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528233,populate_tariff_tables.py v13.0
246,73158230,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528234,populate_tariff_tables.py v13.0
247,73158250,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528234,populate_tariff_tables.py v13.0
248,73158250,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528235,populate_tariff_tables.py v13.0
249,73158270,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528235,populate_tariff_tables.py v13.0
250,73158270,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528236,populate_tariff_tables.py v13.0
251,73158910,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528236,populate_tariff_tables.py v13.0
252,73158910,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528236,populate_tariff_tables.py v13.0
253,73158930,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528237,populate_tariff_tables.py v13.0
254,73158930,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528237,populate_tariff_tables.py v13.0
255,73158950,steel,9903.81.90,9903.80.02,0.2500,,derivative,2018-03-23,2025-03-11,Proclamation 9705 (83 FR 11625),,2026-01-20T02:41:01.528238,populate_tariff_tables.py v13.0
256,73158950,steel,9903.81.90,9903.80.02,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528238,populate_tariff_tables.py v13.0
