hts_code,hts_digits,hts_8digit,hts_10digit,list_name,chapter_99_code,rate,effective_start,status,source_pdf
8412.31.00,84123100,84123100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8412.39.00,84123900,84123900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8412.80.10,84128010,84128010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8412.80.90,84128090,84128090,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8412.90.10,84129010,84129010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.19.00,84131900,84131900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.40.00,84134000,84134000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.50.00,84135000,84135000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.60.00,84136000,84136000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.70.10,84137010,84137010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.70.20,84137020,84137020,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.81.00,84138100,84138100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.82.00,84138200,84138200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.91.10,84139110,84139110,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.91.20,84139120,84139120,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8413.91.90,84139190,84139190,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.30.40,84143040,84143040,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.30.80,84143080,84143080,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.59.30,84145930,84145930,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.80.05,84148005,84148005,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.80.20,84148020,84148020,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.90.30,84149030,84149030,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.90.41,84149041,84149041,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8414.90.90,84149090,84149090,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8416.90.00,84169000,84169000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8417.10.00,84171000,84171000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8417.80.00,84178000,84178000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8417.90.00,84179000,84179000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8418.69.01,84186901,84186901,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.11.00,84191100,84191100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.19.00,84191900,84191900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.31.00,84193100,84193100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.32.10,84193210,84193210,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.32.50,84193250,84193250,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.39.01,84193901,84193901,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.40.00,84194000,84194000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.50.10,84195010,84195010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.50.50,84195050,84195050,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.60.10,84196010,84196010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.60.50,84196050,84196050,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.89.10,84198910,84198910,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.89.60,84198960,84198960,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.89.95,84198995,84198995,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.90.10,84199010,84199010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.90.20,84199020,84199020,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.90.30,84199030,84199030,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.90.50,84199050,84199050,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.90.85,84199085,84199085,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8419.90.95,84199095,84199095,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.10.20,84201020,84201020,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.10.90,84201090,84201090,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.91.10,84209110,84209110,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.91.20,84209120,84209120,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.91.90,84209190,84209190,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.99.10,84209910,84209910,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.99.20,84209920,84209920,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8420.99.90,84209990,84209990,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.19.00,84211900,84211900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.21.00,84212100,84212100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.22.00,84212200,84212200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.29.00,84212900,84212900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.39.40,84213940,84213940,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.39.80,84213980,84213980,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.91.60,84219160,84219160,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8421.99.00,84219900,84219900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.19.00,84221900,84221900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.20.00,84222000,84222000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.30.11,84223011,84223011,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.30.91,84223091,84223091,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.40.11,84224011,84224011,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.40.91,84224091,84224091,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.90.06,84229006,84229006,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8422.90.91,84229091,84229091,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.20.10,84232010,84232010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.20.90,84232090,84232090,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.30.00,84233000,84233000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.82.00,84238200,84238200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.89.10,84238910,84238910,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.89.90,84238990,84238990,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.90.10,84239010,84239010,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8423.90.90,84239090,84239090,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8424.82.00,84248200,84248200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8424.89.10,84248910,84248910,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8424.89.90,84248990,84248990,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8424.90.20,84249020,84249020,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8425.11.00,84251100,84251100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8425.39.01,84253901,84253901,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8426.41.00,84264100,84264100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8426.49.00,84264900,84264900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8426.99.00,84269900,84269900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8427.10.40,84271040,84271040,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8427.10.80,84271080,84271080,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8427.20.40,84272040,84272040,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8427.20.80,84272080,84272080,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8428.20.00,84282000,84282000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8428.31.00,84283100,84283100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8428.32.00,84283200,84283200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8428.33.00,84283300,84283300,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8428.39.00,84283900,84283900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8428.90.02,84289002,84289002,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.11.00,84291100,84291100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.19.00,84291900,84291900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.20.00,84292000,84292000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.30.00,84293000,84293000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.40.00,84294000,84294000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.51.10,84295110,84295110,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.51.50,84295150,84295150,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.52.10,84295210,84295210,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.52.50,84295250,84295250,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.59.10,84295910,84295910,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8429.59.50,84295950,84295950,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.10.00,84301000,84301000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.31.00,84303100,84303100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.39.00,84303900,84303900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.41.00,84304100,84304100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.49.80,84304980,84304980,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.50.50,84305050,84305050,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.61.00,84306100,84306100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8430.69.01,84306901,84306901,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.10.00,84311000,84311000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.20.00,84312000,84312000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.31.00,84313100,84313100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.39.00,84313900,84313900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.41.00,84314100,84314100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.42.00,84314200,84314200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.43.40,84314340,84314340,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.43.80,84314380,84314380,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.49.10,84314910,84314910,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8431.49.90,84314990,84314990,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.10.00,84321000,84321000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.21.00,84322100,84322100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.29.00,84322900,84322900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.31.00,84323100,84323100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.39.00,84323900,84323900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.42.00,84324200,84324200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.80.00,84328000,84328000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8432.90.00,84329000,84329000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.20.00,84332000,84332000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.30.00,84333000,84333000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.40.00,84334000,84334000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.51.00,84335100,84335100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.52.00,84335200,84335200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.53.00,84335300,84335300,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.59.00,84335900,84335900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.60.00,84336000,84336000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8433.90.50,84339050,84339050,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8434.20.00,84342000,84342000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8434.90.00,84349000,84349000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8436.10.00,84361000,84361000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8436.21.00,84362100,84362100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8436.29.00,84362900,84362900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8436.80.00,84368000,84368000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8436.91.00,84369100,84369100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8436.99.00,84369900,84369900,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8437.10.00,84371000,84371000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8437.80.00,84378000,84378000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8437.90.00,84379000,84379000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8438.50.00,84385000,84385000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8438.60.00,84386000,84386000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8438.80.00,84388000,84388000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8438.90.90,84389090,84389090,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8439.10.00,84391000,84391000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8439.20.00,84392000,84392000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8439.30.00,84393000,84393000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8439.91.10,84399110,84399110,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8439.91.90,84399190,84399190,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8439.99.10,84399910,84399910,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8439.99.50,84399950,84399950,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8441.20.00,84412000,84412000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8441.30.00,84413000,84413000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8441.40.00,84414000,84414000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8441.80.00,84418000,84418000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8441.90.00,84419000,84419000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8442.30.01,84423001,84423001,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8442.40.00,84424000,84424000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.11.10,84431110,84431110,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.11.50,84431150,84431150,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.12.00,84431200,84431200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.13.00,84431300,84431300,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.14.00,84431400,84431400,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.17.00,84431700,84431700,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.19.30,84431930,84431930,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.32.10,84433210,84433210,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.39.20,84433920,84433920,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.91.10,84439110,84439110,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.99.20,84439920,84439920,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.99.40,84439940,84439940,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8443.99.45,84439945,84439945,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8444.00.00,84440000,84440000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8454.10.00,84541000,84541000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8454.30.00,84543000,84543000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8454.90.00,84549000,84549000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8455.10.00,84551000,84551000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8455.21.00,84552100,84552100,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8455.22.00,84552200,84552200,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8455.30.00,84553000,84553000,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8455.90.40,84559040,84559040,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8455.90.80,84559080,84559080,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8456.11.10,84561110,84561110,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8456.11.70,84561170,84561170,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8456.11.90,84561190,84561190,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8456.12.10,84561210,84561210,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
8456.12.70,84561270,84561270,,list_1,9903.88.01,0.25,2018-07-06,active,FR-2018-06-20_2018-13248_List1.pdf
